"","CNT","SUBNATIO","STRATUM","SCHOOLID","NC","OECD","Autonomy","Tch_Participation","Tch_Short","Edu_Resource","StIDStd","SES","Anxiety_Math","Age","Gender","Efficacy","Persev","Openness","PV1MATH","PV2MATH","PV3MATH","PV4MATH","PV5MATH","Income","Percepted_Quality","Par_Support"
"3922","HKG","3440000","HKG0001","0000125","034400",0,-0.0586,1.9955,-1.0911,1.1619,"03922",-1.75,0.79,15.75,1,NA,NA,NA,480.067,520.5717,473.8355,469.9408,490.1932,5,-0.536,-0.9916
"3923","HKG","3440000","HKG0001","0000125","034400",0,-0.0586,1.9955,-1.0911,1.1619,"03923",-0.29,NA,15.92,1,-0.18,0.9918,-0.7446,559.3628,511.0687,545.342,602.2044,552.3524,5,-0.0994,-0.9916
"3924","HKG","3440000","HKG0001","0000125","034400",0,-0.0586,1.9955,-1.0911,1.1619,"03924",-1.12,-0.2,15.5,1,0.78,-0.1475,-0.7446,548.6135,596.9076,539.2662,582.1078,547.0556,2,-0.0994,-0.9916
"3925","HKG","3440000","HKG0001","0000125","034400",0,-0.0586,1.9955,-1.0911,1.1619,"03925",0.05,0.56,15.42,2,-0.48,-0.5316,-1.3721,519.0139,513.5613,532.2558,521.3507,497.2036,3,-0.0994,-0.5608
"3926","HKG","3440000","HKG0001","0000125","034400",0,-0.0586,1.9955,-1.0911,1.1619,"03926",-1.52,-1.68,15.92,1,NA,NA,NA,667.9467,697.5463,659.3784,692.0938,660.9363,4,0.8861,-0.3004
"3927","HKG","3440000","HKG0001","0000125","034400",0,-0.0586,1.9955,-1.0911,1.1619,"03927",0.28,NA,15.42,2,1.47,0.4795,0.2542,694.3527,651.5111,681.8897,776.1411,691.237,6,-0.8397,-0.813
"3928","HKG","3440000","HKG0001","0000125","034400",0,-0.0586,1.9955,-1.0911,1.1619,"03928",-1.05,-0.2,15.83,1,-0.63,-0.7236,-1.158,616.3032,605.398,634.2187,609.2927,585.9246,3,-1.0793,-0.4659
"3929","HKG","3440000","HKG0001","0000125","034400",0,-0.0586,1.9955,-1.0911,1.1619,"03929",-1.32,-0.2,15.67,2,NA,NA,NA,663.8184,634.2187,656.029,631.103,666.9341,4,-2.0052,0.4764
"3930","HKG","3440000","HKG0001","0000125","034400",0,-0.0586,1.9955,-1.0911,1.1619,"03930",-0.77,-0.2,15.83,2,2.27,-1.6047,2.4465,553.1313,567.1522,583.5099,618.5621,564.8154,6,-1.2871,-0.4659
"3931","HKG","3440000","HKG0001","0000125","034400",0,-0.0586,1.9955,-1.0911,1.1619,"03931",-1.79,NA,15.83,2,0.78,0.4795,0.2542,619.4189,618.64,605.398,667.713,667.713,2,-0.0994,-1.83
"3932","HKG","3440000","HKG0001","0000125","034400",0,-0.0586,1.9955,-1.0911,1.1619,"03932",-0.73,NA,15.67,2,2.27,-0.9207,-0.9492,663.8962,632.7387,693.4959,641.3071,641.3071,6,0.3309,0.0131
"3933","HKG","3440000","HKG0001","0000125","034400",0,-0.0586,1.9955,-1.0911,1.1619,"03933",-1.42,0.32,15.5,2,NA,NA,NA,735.5585,660.0016,740.2321,724.6534,747.2426,1,-0.536,-0.3004
"3934","HKG","3440000","HKG0001","0000125","034400",0,-0.0586,1.9955,-1.0911,1.1619,"03934",-1.05,0.79,15.42,1,NA,NA,NA,597.6866,591.4551,643.6439,592.234,599.2444,2,0.3309,-0.4659
"3935","HKG","3440000","HKG0001","0000125","034400",0,-0.0586,1.9955,-1.0911,1.1619,"03935",-0.76,NA,16.25,1,1.47,0.0511,-0.9492,601.2697,577.1226,625.4167,605.9433,684.616,2,-0.0994,-0.6372
"3936","HKG","3440000","HKG0001","0000125","034400",0,-0.0586,1.9955,-1.0911,1.1619,"03936",-0.07,0.06,15.42,1,NA,NA,NA,658.911,662.0268,637.1008,667.4794,668.2583,5,-0.0994,-0.813
"3937","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03937",-1.21,NA,15.75,1,-0.18,-0.5316,-0.7446,575.8763,548.6135,609.3706,596.1287,635.0756,NA,-0.8397,-0.4659
"3938","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03938",-0.69,NA,15.92,2,2.27,0.4795,0.4639,586.392,588.7288,594.9603,644.8123,593.4024,6,-0.0994,0.165
"3939","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03939",-0.17,NA,16.25,2,1.07,0.4795,0.4639,718.4219,743.3479,760.4845,741.79,722.3166,1,-0.8397,-0.3004
"3940","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03940",0.96,NA,16.08,2,2.27,-0.5316,0.0521,674.7235,667.713,673.9445,627.2083,694.1969,6,-0.8397,-0.6372
"3941","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03941",-2.19,-2.37,16.25,2,0.78,-4.053,-0.1465,617.0821,652.1343,596.0508,670.0499,634.2187,3,-0.536,-1.1714
"3942","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03942",-0.38,NA,15.67,2,-0.18,-0.3407,-0.9492,594.6487,595.4276,593.0908,604.7749,607.8906,4,0.3309,-0.4659
"3943","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03943",-0.87,1.26,15.5,2,NA,NA,NA,617.0821,630.324,648.2396,629.5451,600.7244,3,0.3309,-0.813
"3944","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03944",-1.29,0.56,15.83,1,-0.48,0.2586,-1.3721,665.0647,617.5495,627.6757,633.1282,619.8863,2,-0.0994,-0.4659
"3945","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03945",0.62,NA,15.42,1,-0.02,-0.3407,-0.7446,653.2248,647.7722,625.962,650.888,646.9933,6,-0.0994,0.165
"3946","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03946",0.58,0.56,15.92,1,-0.48,-0.1475,-0.9492,530.8537,536.3063,566.6848,576.0321,561.2323,6,-1.657,-0.3004
"3947","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03947",0,1.89,15.83,1,-0.63,0.4795,-0.5433,611.9411,599.4781,614.2779,601.8149,598.6992,6,-1.0793,1.3249
"3948","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03948",-1.64,0.79,15.67,1,-0.18,0.4795,0.4639,556.4029,629.623,575.0974,622.6126,585.2236,4,-0.536,-1.5201
"3949","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03949",-0.26,NA,15.75,2,-0.18,-0.1475,-0.7446,503.2793,508.7319,543.7841,539.1105,516.5213,5,-0.0994,-1.1714
"3950","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03950",-0.47,0.06,16.17,2,0.78,-0.1475,-0.7446,675.6582,611.0064,652.2901,653.069,611.0064,NA,0.3309,-0.3004
"3951","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03951",-0.61,0.06,16.25,1,NA,NA,NA,576.6552,510.4456,557.9607,569.6448,626.5072,4,0.8861,-0.6372
"3952","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03952",-1.88,-1.3,15.5,2,NA,NA,NA,601.1918,569.2553,590.2866,576.2658,563.0238,1,0.8861,-0.6372
"3953","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03953",-0.93,-0.47,15.58,2,NA,NA,NA,711.4114,693.4959,731.6638,716.864,675.5803,4,-1.2871,-1.5201
"3954","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03954",-1.39,NA,15.67,1,0.54,0.9918,-1.158,596.1287,559.5186,554.0661,565.7501,625.7283,6,-0.8397,-1.9722
"3955","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03955",-0.42,-0.47,15.67,2,0.54,-1.1279,-0.1465,677.9171,678.6961,653.7701,629.623,657.6647,3,-0.536,-1.3492
"3956","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03956",-0.53,1.26,15.58,1,NA,NA,NA,624.7936,590.5203,659.8458,579.6152,624.0146,2,-0.0994,0.0131
"3957","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03957",-1.04,NA,16.25,2,0.34,0.2586,0.2542,658.911,608.2801,626.1957,584.912,580.2384,3,-0.536,-1.3492
"3958","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03958",-1.16,-0.47,15.92,1,NA,NA,NA,608.0464,668.0246,668.8036,648.5512,654.7827,3,-0.0994,0.318
"3959","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03959",-2.15,0.06,15.58,1,1.07,-0.3407,-0.1465,637.4903,646.8375,663.1952,626.5851,658.5216,3,-0.8397,-0.4659
"3960","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03960",-0.63,-2.37,15.33,2,NA,NA,NA,647.6165,661.6373,636.7113,692.0159,677.995,6,-0.0994,0.165
"3961","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03961",-0.89,2.55,16.08,1,NA,NA,NA,600.8023,547.0556,552.5082,552.5082,565.7501,6,-0.8397,0.318
"3962","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03962",-1.76,-0.73,15.75,2,1.07,0.4795,0.4639,675.5024,729.2491,704.3231,716.7861,749.5015,1,-0.0994,-1.1714
"3963","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03963",-3.12,-0.73,16.25,1,2.27,-0.3407,-0.5433,605.398,638.8924,627.9872,600.7244,656.8079,1,-1.2871,-1.1714
"3964","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03964",-1.35,0.32,16.08,1,NA,NA,NA,627.2083,590.5982,603.8402,585.9246,610.0717,2,0.6338,-0.6372
"3965","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03965",-0.68,1.26,15.42,1,0.15,0.0511,0.2542,599.0886,595.194,631.804,596.7518,650.4985,2,-0.0994,1.0539
"3966","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03966",-0.33,NA,15.58,2,0.54,1.7171,0.9383,704.5568,643.0207,681.9676,688.1991,661.7152,6,-0.8397,0.0131
"3967","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03967",-1.26,1.02,15.67,1,NA,NA,NA,634.764,612.1748,630.0904,584.912,617.6274,1,-1.2871,0.0131
"3968","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03968",-0.04,-0.47,15.58,2,NA,NA,NA,616.3032,762.7434,648.2396,647.4607,655.25,2,-1.2871,2.2387
"3969","HKG","3440000","HKG0002","0000126","034400",0,0.3196,1.9955,-0.2817,0.018,"03969",-0.18,1.26,15.92,2,NA,NA,NA,459.1136,508.9656,494.9447,441.198,449.7663,4,-1.0793,-0.1412
"3970","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03970",-1.19,-0.47,15.83,2,0.34,0.2586,-0.1465,675.9698,665.0647,709.4641,685.317,729.7165,3,-0.0994,-1.3492
"3971","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03971",-1.17,NA,15.5,1,-0.18,-0.1475,-0.5433,518.6244,523.298,520.1823,552.8976,534.2031,1,-0.536,3.3915
"3972","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03972",-0.44,NA,15.83,1,-0.63,-0.1475,-0.7446,536.9294,558.7397,574.3184,559.5186,547.8346,4,-1.657,-0.4659
"3973","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03973",-0.69,0.32,16.25,1,-0.77,-0.9207,-1.158,543.9399,574.3184,561.0765,544.7188,545.4977,3,-0.8397,0.0131
"3974","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03974",-2.6,0.32,15.33,1,0.54,0.2586,0.2542,562.0891,572.2153,593.2466,646.9933,611.9411,3,-0.536,0.0131
"3975","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03975",0.3,NA,15.33,2,2.27,1.3116,0.4639,711.4893,736.4153,714.6051,684.2265,702.921,4,-1.2871,-1.3492
"3976","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03976",-2.01,0.79,15.42,1,NA,NA,NA,549.2366,540.6683,521.9738,563.2575,562.4786,3,-0.8397,-1.1714
"3977","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03977",-0.84,0.79,15.92,2,NA,NA,NA,544.6409,502.5783,570.3458,534.5147,501.0204,5,-0.0994,0.318
"3978","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03978",-1.4,-0.47,15.33,2,NA,NA,NA,356.6833,380.8303,356.6833,356.6833,380.8303,2,0.6338,-0.0169
"3979","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03979",-1.42,0.06,15.58,1,NA,NA,NA,502.6562,501.8772,514.3402,480.8459,514.3402,3,-0.536,-1.3492
"3980","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03980",-1.32,1.02,16.25,1,NA,NA,NA,645.9028,677.8392,633.4398,632.6609,666.1552,3,-0.0994,-0.3004
"3981","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03981",-1.87,NA,15.92,2,-1.68,0.2586,0.4639,458.4125,489.57,485.6753,462.3072,487.2332,6,-1.2871,-1.5201
"3982","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03982",NA,NA,16.17,1,NA,NA,NA,571.9816,565.7501,586.0025,493.3089,606.2549,1,-0.0994,-1.5201
"3983","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03983",-1.14,1.02,15.42,1,-0.33,-0.3407,-1.5946,592.7014,577.1226,596.596,584.133,598.1539,1,-1.8317,-0.9916
"3984","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03984",-0.94,NA,15.58,2,1.07,0.4795,0.2542,596.0508,650.5764,627.9872,579.6931,677.8392,3,-0.536,-0.6372
"3985","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03985",-1.66,-0.73,15.33,1,NA,NA,NA,652.2122,674.0224,624.9494,633.5177,655.3279,1,-0.0994,-0.1412
"3986","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03986",0.07,0.79,15.58,2,NA,NA,NA,612.6422,660.9363,650.0312,649.2522,731.8196,6,0.3309,-0.9916
"3987","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03987",-2.65,0.32,16,2,1.07,-0.5316,-0.5433,649.9533,653.848,690.458,688.9001,702.921,6,-0.536,-0.813
"3988","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03988",NA,NA,16,2,NA,NA,NA,636.8671,640.7618,555.0787,601.8149,557.4155,3,-0.0994,-0.9916
"3989","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03989",-1.22,0.06,16.17,1,0.15,-0.5316,-0.7446,638.1134,599.9455,642.787,570.3458,576.5773,6,-0.0994,-0.813
"3990","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03990",-0.62,0.56,15.5,2,-0.33,-0.3407,-0.7446,577.3563,582.8088,553.9882,573.4616,532.9568,2,-0.0994,-0.9916
"3991","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03991",-1.99,0.06,15.58,2,-0.48,-1.6047,-3.6333,736.1816,694.119,731.508,728.3923,729.1712,3,-0.0994,-1.1714
"3992","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03992",-1.33,0.79,15.83,1,NA,NA,NA,500.2415,541.5252,529.0622,559.4407,529.8411,2,-1.8317,-1.1714
"3993","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03993",0.11,0.06,15.33,2,NA,NA,NA,575.8763,617.16,594.5708,593.7919,572.7606,2,-0.0994,0.646
"3994","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03994",-2.15,2.55,15.5,2,-0.92,-1.3523,-3.6333,648.3175,628.8441,627.2862,657.6647,615.6021,4,-1.657,-1.1714
"3995","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03995",-1.5,NA,15.92,1,-0.18,0.2586,-0.3443,607.8906,568.1648,598.5434,540.1231,630.4798,NA,NA,NA
"3996","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03996",-1.43,0.56,15.33,1,-1.21,-0.3407,-0.7446,381.2198,442.7559,430.2929,462.2293,496.5026,2,-0.8397,-0.1412
"3997","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03997",-0.04,NA,15.42,1,-0.02,0.0511,0.2542,662.3384,604.697,586.0025,581.3289,570.4237,5,-0.0994,1.6876
"3998","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03998",0.09,2.55,15.83,1,NA,NA,NA,508.1866,579.8489,536.2284,573.6174,611.7853,5,-0.8397,-0.6372
"3999","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"03999",-0.79,0.32,15.33,1,-0.48,-0.3407,-0.3443,551.6513,489.3363,472.1997,519.7149,478.4312,4,-0.8397,-1.5201
"4000","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"04000",0.03,-0.2,16.17,2,NA,NA,NA,640.7618,695.2874,654.7827,714.7609,671.9193,5,-1.2871,-1.5201
"4001","HKG","3440000","HKG0002","0000127","034400",0,1.6038,4.0265,-1.0911,-0.3482,"04001",NA,NA,15.92,2,NA,NA,NA,462.0735,546.9777,482.3259,422.3477,600.7244,2,1.1275,1.0539
"4002","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04002",-1.62,1.02,15.5,1,1.47,-0.9207,0.0521,692.639,665.3762,703.5442,643.566,647.4607,NA,-0.0994,-0.4659
"4003","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04003",-1.14,1.26,16.08,1,-0.33,0.4795,2.4465,626.5072,595.3497,601.5812,615.6021,614.8232,3,-0.0994,0.0131
"4004","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04004",-0.84,NA,15.58,1,0.54,-0.1475,-0.3443,605.398,611.6295,610.0717,610.0717,641.2292,1,-0.0994,-0.6372
"4005","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04005",-0.92,0.32,16,1,0.78,0.7205,-0.7446,583.6657,608.5917,541.6031,562.6344,589.1182,6,0.3309,-0.1412
"4006","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04006",0.33,0.06,15.25,1,NA,NA,NA,564.4259,598.6992,541.0578,618.9516,594.8045,6,-0.0994,2.2387
"4007","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04007",0.72,NA,15.58,1,1.07,2.305,1.2387,596.9855,581.4068,586.0804,623.4694,586.8593,NA,NA,NA
"4008","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04008",1.52,NA,15.33,1,0.78,0.2586,0.4639,643.0986,591.6887,625.962,588.573,597.9202,1,-0.0994,0.0209
"4009","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04009",-0.3,0.42,15.92,1,NA,NA,NA,614.4337,556.0134,592.6235,567.6975,575.4868,6,-0.0738,-0.4659
"4010","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04010",-0.2,0.06,15.42,1,NA,NA,NA,475.3155,498.6836,472.9787,484.6627,476.0944,2,-0.0994,-0.3004
"4011","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04011",-1.35,0.56,15.33,1,NA,NA,NA,556.4029,576.6552,540.0452,572.7606,563.4133,3,-1.8317,-0.1412
"4012","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04012",-2.51,0.56,15.58,1,-0.02,-0.3407,-0.1465,531.399,558.6618,527.5043,538.4094,552.4303,3,-0.0994,0.646
"4013","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04013",0.53,NA,16,1,-0.33,-0.9207,-0.3443,522.597,498.4499,526.4917,511.6919,493.7763,6,-1.0793,0.8345
"4014","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04014",0.32,NA,16,1,0.15,0.2586,-0.1465,550.9503,560.2976,550.1714,578.2131,567.308,6,-0.0994,0.8345
"4015","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04015",0.18,1.02,16.17,1,NA,NA,NA,512.7045,522.8307,536.0726,578.1352,563.3354,4,-1.0793,0.165
"4016","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04016",-0.56,-0.2,15.25,1,-0.48,-0.9207,-0.5433,610.7727,611.5516,609.2148,566.3733,566.3733,6,-0.0994,0.646
"4017","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04017",-0.79,0.56,15.58,1,NA,NA,NA,645.9807,674.8014,691.938,719.2008,750.3583,6,0.6338,-0.813
"4018","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04018",0.1,NA,15.83,1,-0.33,0.2586,-0.5433,617.7831,581.952,577.2784,553.9103,581.952,4,-0.8397,0.0131
"4019","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04019",-1.12,-1.3,15.5,1,NA,NA,NA,659.8458,655.1721,648.1617,624.7936,638.0355,6,-0.0994,0.4764
"4020","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04020",-0.17,NA,16.08,1,2.27,1.3116,-0.1465,600.9581,585.3793,589.274,625.1052,555.0008,6,-0.0994,-0.6372
"4021","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04021",0.95,NA,16.08,1,0.15,0.4795,-0.5433,610.0717,657.5869,638.8924,613.9663,596.8297,6,0.3309,0.0131
"4022","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04022",-0.66,0.56,15.67,1,NA,NA,NA,662.8057,599.7118,633.985,655.0164,621.522,4,-0.0994,0.0131
"4023","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04023",0.3,0.06,16,1,0.78,0.7205,0.4639,588.4172,612.5643,575.9542,586.0804,657.7426,6,-0.536,0.4764
"4024","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04024",-1.71,NA,15.33,1,-0.48,-0.3407,-1.8314,584.4446,602.3602,629.623,580.5499,571.9816,3,-1.0793,-0.6372
"4025","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04025",-0.46,1.02,15.92,1,NA,NA,NA,569.5669,649.0185,624.8715,603.0612,626.4294,6,0.3309,1.3249
"4026","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04026",-1.33,NA,16,1,-0.63,-1.3523,-0.7446,550.9503,501.0983,554.845,505.7719,524.4664,NA,NA,NA
"4027","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04027",0.1,0.32,15.75,1,-0.63,-0.5316,-0.9492,508.8098,500.2415,484.6627,483.8838,518.936,6,-0.536,-0.813
"4028","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04028",-0.71,0.32,15.42,1,NA,NA,NA,606.3328,649.9533,606.3328,582.1857,589.9751,2,-0.0994,-0.6372
"4029","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04029",0.15,0.06,15.75,1,-0.18,0.2586,-0.7446,661.17,659.6121,606.6443,633.9072,612.0969,6,-0.0994,0.165
"4030","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04030",-2.04,-1,15.75,1,2.27,0.4795,0.4639,700.9737,718.8892,719.6682,705.6473,679.1634,6,0.3309,-1.1714
"4031","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04031",-1.14,-0.2,15.67,1,0.15,0.0511,-0.5433,613.2653,626.5072,573.5395,600.0234,600.8023,2,0.6338,-0.6372
"4032","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04032",-1.88,-1.68,15.67,1,NA,NA,NA,622.6905,567.3859,568.9438,564.2701,579.0699,NA,NA,NA
"4033","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04033",-2.16,NA,15.75,1,0.15,0.2586,-0.3443,709.1525,694.3527,628.922,667.0899,663.9741,1,-0.0994,-1.3492
"4034","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04034",0.17,-0.47,15.75,1,NA,NA,NA,666.3888,609.5264,638.3471,626.663,673.3993,5,-0.0994,-0.3004
"4035","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04035",-1.03,0.32,15.67,1,-0.02,-0.3407,0.0521,603.9959,709.9315,676.4371,660.0795,689.6791,2,-1.4771,-0.9916
"4036","HKG","3440000","HKG0002","0000128","034400",0,0.3196,2.7566,-1.0911,0.7524,"04036",-0.3,-0.2,15.5,1,-0.48,-0.5316,-0.3443,477.886,546.4325,552.664,479.4438,513.7171,1,-1.8317,0.165
"4037","HKG","3440000","HKG0002","0000129","034400",0,0.3196,1.9955,0.4567,0.018,"04037",-1.59,-1.3,15.33,1,1.07,1.3116,0.4639,622.5347,607.7348,703.5442,641.2292,647.4607,4,0.6338,0.318
"4038","HKG","3440000","HKG0002","0000129","034400",0,0.3196,1.9955,0.4567,0.018,"04038",-0.95,NA,15.33,2,0.34,0.0511,-0.3443,450.3895,483.8838,481.547,447.2737,441.0422,4,-0.0994,-0.9916
"4039","HKG","3440000","HKG0002","0000129","034400",0,0.3196,1.9955,0.4567,0.018,"04039",0.15,0.56,16.08,2,0.54,0.0511,0.688,563.8028,532.6453,518.6244,525.6348,556.0134,4,-0.8397,0.646
